序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4808,000889,ST中嘉,1.78,-0.56,-0.01,247556.0,43265364.87,3.35,1.78,1.72,1.74,1.79,1.24,2.85,-49.02,7.07,1666598186.0,1548332423.0,0.56,0.56,-19.46,-20.18
4809,300922,天秦装备,12.43,-0.56,-0.07,31991.0,39663240.9,3.2,12.66,12.26,12.39,12.5,0.77,3.17,60.55,2.21,1949163216.0,1255873154.0,0.0,0.32,-28.93,-27.18
4810,000404,长虹华意,7.07,-0.56,-0.04,163180.0,114091441.01,3.8,7.12,6.85,6.95,7.11,0.61,2.35,13.59,1.29,4920691572.0,4904038137.0,0.43,0.14,16.47,20.03
4811,300292,吴通控股,3.53,-0.56,-0.02,414685.0,146256250.63,3.66,3.61,3.48,3.58,3.55,0.32,3.72,61.3,3.59,4736430358.0,3939285190.0,-0.28,-0.28,-4.85,-5.11
4812,600118,中国卫星,24.69,-0.56,-0.14,70905.0,174720735.0,2.26,25.03,24.47,24.85,24.83,0.75,0.6,131.85,4.59,29195656743.0,29195656743.0,0.04,0.08,-3.18,-4.38
4813,002808,ST恒久,3.5,-0.57,-0.02,37147.0,13044011.0,4.55,3.61,3.45,3.56,3.52,0.89,1.99,-26.44,2.59,940800000.0,651786097.0,0.0,0.0,-30.42,-30.97
4814,600861,北京人力,19.14,-0.57,-0.11,26102.0,49981007.0,3.48,19.58,18.91,19.18,19.25,0.84,0.82,23.41,1.82,10835397423.0,6063646724.0,0.0,0.16,2.9,2.13
4815,002032,苏 泊 尔,55.64,-0.57,-0.32,12569.0,70315067.3,1.64,56.42,55.5,55.95,55.96,0.66,0.16,20.59,7.07,44885269675.0,44766265898.0,-0.07,-0.09,4.27,4.96
4816,603179,新泉股份,41.4,-0.58,-0.24,24940.0,102643280.0,1.78,41.56,40.82,41.23,41.64,0.46,0.51,25.04,4.23,20174316669.0,20174316669.0,0.02,0.0,-15.3,-18.36
4817,600566,济川药业,37.78,-0.58,-0.22,50801.0,190235744.0,2.84,38.04,36.96,38.03,38.0,0.92,0.55,12.34,2.61,34825855615.0,34596965485.0,-0.08,-0.03,15.04,20.2
4818,001215,千味央厨,44.62,-0.58,-0.26,8452.0,37770315.84,2.85,45.44,44.16,44.75,44.88,1.06,1.84,35.24,2.58,4429253248.0,2046523518.0,0.09,0.02,-10.56,-15.51
4819,002345,潮宏基,6.86,-0.58,-0.04,143653.0,97504377.0,3.91,6.95,6.68,6.79,6.9,0.73,1.66,14.61,1.65,6095197170.0,5952280444.0,0.15,-0.15,1.93,0.73
4820,605333,沪光股份,23.75,-0.59,-0.14,19589.0,46491809.0,3.01,24.13,23.41,23.98,23.89,0.74,0.45,-342.52,7.08,10373431924.0,10373431924.0,0.0,-0.17,24.09,19.35
4821,601229,上海银行,6.78,-0.59,-0.04,291083.0,198314060.0,1.32,6.87,6.78,6.82,6.82,1.06,0.21,4.27,0.4,96321230336.0,93886866468.0,-0.15,0.0,11.88,13.57
4822,835179,凯德石英,16.9,-0.59,-0.1,2818.0,4748810.65,3.47,17.22,16.63,17.0,17.0,1.23,0.47,33.39,1.82,1267500000.0,1009134017.0,0.0,-0.47,-26.39,-26.65
4823,000413,东旭光电,1.69,-0.59,-0.01,306833.0,51920099.71,1.76,1.71,1.68,1.69,1.7,0.73,0.61,-20.03,0.43,9519347412.0,8499601764.0,0.0,-0.59,-20.66,-23.18
4824,600837,海通证券,8.42,-0.59,-0.05,261943.0,221018559.0,1.18,8.5,8.4,8.48,8.47,1.05,0.3,109.08,0.67,110000564000.0,74364376663.0,-0.12,0.0,-8.78,-10.14
4825,000509,华塑控股,3.36,-0.59,-0.02,109999.0,36502921.0,3.25,3.37,3.26,3.33,3.38,1.05,1.03,90.94,21.84,3605710255.0,3605699355.0,0.3,0.3,-16.63,-16.21
4826,002335,科华数据,28.49,-0.59,-0.17,134877.0,380348673.11,4.05,28.86,27.7,28.66,28.66,0.83,3.36,22.15,3.18,13150095397.0,11419597042.0,0.11,-0.11,7.55,2.93
4827,000521,长虹美菱,8.36,-0.59,-0.05,332415.0,275628602.76,3.92,8.45,8.12,8.34,8.41,1.05,3.8,11.62,1.48,8610162257.0,7317612157.0,0.36,0.12,40.74,48.49
4828,688600,皖仪科技,18.38,-0.59,-0.11,6033.0,11140258.0,3.46,18.83,18.19,18.54,18.49,0.46,0.45,58.93,2.88,2466698193.0,2466698193.0,0.99,0.71,-5.31,-9.01
4829,600798,宁波海运,3.34,-0.6,-0.02,202915.0,67734065.0,2.08,3.38,3.31,3.36,3.36,0.8,1.68,24.68,1.01,4029824231.0,4029824231.0,0.3,0.0,-13.47,-8.74
4830,600667,太极实业,6.66,-0.6,-0.04,435369.0,290190267.0,2.69,6.77,6.59,6.67,6.7,0.59,2.07,18.22,1.81,14027226585.0,14027226585.0,0.0,0.0,-2.92,-5.26
4831,301280,珠城科技,38.16,-0.6,-0.23,11296.0,43210976.85,3.0,38.98,37.83,38.67,38.39,0.37,4.28,25.37,2.15,3728235816.0,1006473816.0,0.18,0.03,-0.03,-7.11
4832,601117,中国化学,6.63,-0.6,-0.04,379771.0,252499121.0,1.95,6.73,6.6,6.67,6.67,0.9,0.63,8.16,0.73,40505789998.0,40108255198.0,-0.15,-0.15,4.25,4.25
4833,600066,宇通客车,21.54,-0.6,-0.13,178825.0,382849859.0,2.35,21.66,21.15,21.34,21.67,0.59,0.81,26.24,3.43,47688250863.0,47688250863.0,-0.09,-0.14,59.79,62.57
4834,601898,中煤能源,11.59,-0.6,-0.07,195154.0,225322296.0,3.26,11.77,11.39,11.6,11.66,0.67,0.21,7.87,1.07,153667908806.0,106071684636.0,0.0,0.17,10.49,19.61
4835,600561,江西长运,4.94,-0.6,-0.03,119817.0,58876857.0,5.43,4.98,4.71,4.96,4.97,1.77,4.21,-25.58,1.53,1405315392.0,1405315392.0,0.2,0.2,-25.04,-23.05
4836,300327,中颖电子,19.75,-0.6,-0.12,168555.0,330007966.78,3.17,19.86,19.23,19.7,19.87,0.76,4.97,36.26,4.05,6755060130.0,6700307007.0,-0.15,-0.1,-9.9,-13.38
4837,600009,上海机场,36.0,-0.61,-0.22,109359.0,397826885.0,2.95,36.97,35.9,36.21,36.22,1.12,0.57,95.91,2.21,89585328240.0,69370504128.0,-0.03,-0.11,13.67,9.82
4838,600015,华夏银行,6.54,-0.61,-0.04,274366.0,179848063.0,1.22,6.61,6.53,6.59,6.58,0.88,0.18,3.95,0.33,104083632181.0,100632444849.0,-0.15,-0.15,12.76,16.37
4839,300900,广联航空,26.13,-0.61,-0.16,88301.0,232916228.06,4.91,27.09,25.8,26.26,26.29,0.51,5.69,43.26,3.93,5533319477.0,4056533533.0,0.11,0.23,5.7,5.88
4840,300589,江龙船艇,11.43,-0.61,-0.07,37124.0,42314646.24,2.35,11.58,11.31,11.47,11.5,0.71,1.67,205.26,5.47,4316745194.0,2545607270.0,0.26,0.35,-18.82,-17.65
4841,600038,中直股份,39.14,-0.61,-0.24,62456.0,245244735.0,3.4,40.17,38.83,39.28,39.38,0.57,1.06,64.68,1.9,28635058292.0,23072118664.0,0.0,0.13,2.92,1.58
4842,601328,交通银行,6.51,-0.61,-0.04,958427.0,625272759.0,1.37,6.58,6.49,6.56,6.55,0.87,0.24,5.21,0.53,483450350459.0,255523124738.0,-0.15,0.0,10.34,13.41
4843,000723,美锦能源,6.48,-0.61,-0.04,248855.0,161196579.05,1.99,6.56,6.43,6.49,6.52,0.62,0.58,51.78,1.93,28034005930.0,27840266436.0,-0.15,0.0,-3.28,-2.7
4844,600506,统一股份,12.84,-0.62,-0.08,81237.0,103788362.0,3.1,13.0,12.6,12.75,12.92,0.41,5.5,-64.83,5.84,2465523113.0,1896556249.0,0.08,0.08,-11.51,-29.41
4845,001323,慕思股份,32.1,-0.62,-0.2,10464.0,33455247.6,3.34,32.47,31.39,32.4,32.3,1.0,1.34,18.58,2.87,12840321000.0,2504040750.0,-0.37,0.0,7.68,5.25
4846,600988,赤峰黄金,18.88,-0.63,-0.12,849610.0,1597855426.0,5.0,19.23,18.28,18.81,19.0,0.69,5.11,39.08,5.11,31414646817.0,31414646817.0,-0.05,-0.11,28.61,34.76
4847,300281,金明精机,4.71,-0.63,-0.03,88123.0,41571143.0,3.59,4.82,4.65,4.7,4.74,0.83,2.22,293.82,1.55,1973130062.0,1871405046.0,0.0,-0.21,-21.76,-21.37
4848,601336,新华保险,29.81,-0.63,-0.19,69480.0,207206457.0,1.77,30.2,29.67,29.95,30.0,0.7,0.33,10.67,0.89,92993684146.0,62166946725.0,0.03,0.1,-3.68,-4.24
4849,002311,海大集团,43.72,-0.64,-0.28,29163.0,127062905.09,2.34,44.06,43.03,43.72,44.0,0.61,0.18,26.04,3.69,72739148688.0,72687144973.0,0.05,0.0,2.8,-2.65
4850,300036,超图软件,17.09,-0.64,-0.11,161915.0,276593799.23,3.37,17.45,16.87,17.21,17.2,0.44,3.74,46.63,2.8,8421381485.0,7394719627.0,0.0,0.12,-13.77,-18.23
4851,002955,鸿合科技,24.77,-0.64,-0.16,26761.0,65962711.4,3.33,25.12,24.29,24.94,24.93,1.19,1.43,14.57,1.63,5828322543.0,4632682099.0,0.08,0.12,-20.02,-23.34
4852,600736,苏州高新,4.58,-0.65,-0.03,96729.0,44438079.0,1.3,4.63,4.57,4.62,4.61,1.17,0.84,14.49,0.71,5272921514.0,5272921514.0,0.0,-0.22,-4.18,-3.78
4853,601139,深圳燃气,7.63,-0.65,-0.05,118801.0,91051194.0,2.34,7.77,7.59,7.7,7.68,0.96,0.41,15.24,1.53,21949486165.0,21949486165.0,0.13,0.0,8.53,10.74
4854,600188,兖矿能源,24.39,-0.65,-0.16,261024.0,637816746.0,2.53,24.8,24.18,24.52,24.55,0.62,0.58,9.01,3.23,181446251861.0,110452411075.0,0.0,0.0,12.09,23.12
4855,002001,新 和 成,16.75,-0.65,-0.11,151005.0,251082794.22,2.49,16.86,16.44,16.83,16.86,1.3,0.49,18.48,2.14,51772698213.0,51163430330.0,-0.12,0.0,-2.33,-1.24
4856,688007,光峰科技,19.79,-0.65,-0.13,119600.0,236186902.0,3.11,20.05,19.43,19.83,19.92,0.9,2.59,89.78,3.25,9154960431.0,9154960431.0,-0.05,0.05,-19.52,-23.53
4857,688187,时代电气,46.97,-0.66,-0.31,34749.0,163965550.0,2.92,48.0,46.62,46.88,47.28,0.55,1.34,21.42,1.8,66520647757.0,12209430837.0,-0.09,-0.09,33.78,29.29
4858,688376,美埃科技,36.1,-0.66,-0.24,4869.0,17492634.0,2.15,36.38,35.6,35.98,36.34,0.4,0.98,28.01,2.97,4851840000.0,1795442778.0,-0.11,-0.11,-3.01,-4.97
4859,871981,晶赛科技,12.02,-0.66,-0.08,5191.0,6208300.79,4.71,12.32,11.75,12.09,12.1,1.08,1.4,-102.88,1.82,919145360.0,446488357.0,0.08,-0.41,-43.28,-32.96
4860,000166,申万宏源,4.46,-0.67,-0.03,529866.0,237361551.94,1.34,4.51,4.45,4.49,4.49,0.84,0.24,24.24,1.12,111678152738.0,100508362629.0,-0.22,-0.22,2.76,0.45
4861,601006,大秦铁路,7.41,-0.67,-0.05,772262.0,571445985.0,1.21,7.46,7.37,7.45,7.46,1.02,0.44,8.79,0.98,130165659345.0,130165659345.0,0.0,0.14,0.41,2.77
4862,301128,强瑞技术,40.94,-0.68,-0.28,14013.0,57239152.3,4.0,41.85,40.2,41.46,41.22,0.67,5.14,56.18,3.69,3024918305.0,1115891304.0,-0.05,0.1,-4.55,-11.98
4863,832982,锦波生物,205.1,-0.68,-1.41,3634.0,73157752.38,6.3,210.01,197.0,205.0,206.51,1.64,1.54,46.58,14.64,13964438600.0,4852335584.0,-0.42,0.0,-19.42,-21.5
4864,600741,华域汽车,17.4,-0.68,-0.12,159445.0,277110511.0,2.23,17.66,17.27,17.56,17.52,0.63,0.51,7.6,0.95,54857397322.0,54857397322.0,0.12,0.12,9.3,6.88
4865,601727,上海电气,4.34,-0.69,-0.03,316371.0,137716259.0,1.37,4.39,4.33,4.37,4.37,0.71,0.25,237.12,1.28,67616371459.0,54924119579.0,0.0,-0.23,3.83,4.08
4866,300790,宇瞳光学,12.98,-0.69,-0.09,132259.0,171110638.21,8.11,13.56,12.5,13.33,13.07,2.06,5.37,78.75,2.34,4355410223.0,3198404279.0,0.08,0.23,-14.77,-20.22
4867,603298,杭叉集团,28.64,-0.69,-0.2,45860.0,131615574.0,2.32,29.05,28.38,28.8,28.84,0.81,0.49,15.4,3.27,26795012202.0,26795012202.0,0.14,0.42,14.42,15.11
4868,300157,新锦动力,2.85,-0.7,-0.02,124302.0,35490245.72,3.48,2.92,2.82,2.88,2.87,0.52,1.78,-11.83,-16.33,2067926532.0,1987578834.0,0.0,0.0,-19.03,-17.87
4869,000767,晋控电力,2.85,-0.7,-0.02,260533.0,74131869.44,2.44,2.89,2.82,2.85,2.87,1.39,0.89,-54.53,1.33,8769285324.0,8299902343.0,0.0,0.0,-5.94,-5.32
4870,603399,吉翔股份,8.51,-0.7,-0.06,293751.0,251302892.0,5.02,8.75,8.32,8.43,8.57,1.26,5.73,-16.9,2.2,4413717023.0,4359593423.0,0.0,0.12,-14.64,-16.81
4871,003007,直真科技,31.16,-0.7,-0.22,20638.0,64026364.5,3.41,31.67,30.6,31.44,31.38,0.74,2.01,-51.52,4.24,3240640000.0,3204355395.0,-0.06,-0.03,-8.51,-4.71
4872,600507,方大特钢,4.24,-0.7,-0.03,189992.0,80804635.0,1.41,4.29,4.23,4.25,4.27,0.9,0.85,14.35,1.07,9883695346.0,9512462146.0,0.0,0.0,-9.01,-8.03
4873,002214,大立科技,15.53,-0.7,-0.11,54834.0,84819078.82,2.94,15.75,15.29,15.63,15.64,0.61,1.15,-42.45,4.43,9306165131.0,7421183302.0,-0.13,-0.13,35.51,35.4
4874,430564,天润科技,9.88,-0.7,-0.07,15441.0,15365341.73,4.92,10.3,9.81,10.0,9.95,0.76,7.4,-66.58,2.29,736346698.0,206271034.0,0.3,0.2,-43.32,-34.57
4875,000895,双汇发展,26.55,-0.71,-0.19,101100.0,267220196.6,2.32,26.75,26.13,26.74,26.74,0.61,0.29,18.21,4.41,91986755205.0,91972485403.0,-0.45,0.15,-0.3,-0.6
4876,601688,华泰证券,13.88,-0.72,-0.1,394331.0,551860898.0,1.65,14.11,13.88,13.98,13.98,0.78,0.54,9.83,0.82,125327861579.0,101061123460.0,-0.36,-0.22,0.29,-0.5
4877,600777,新潮能源,2.76,-0.72,-0.02,1249552.0,344485915.0,2.88,2.81,2.73,2.79,2.78,0.63,1.96,7.51,0.97,18769368477.0,17570580599.0,0.0,0.73,-9.51,-9.8
4878,002474,榕基软件,5.52,-0.72,-0.04,107816.0,60034716.72,2.7,5.65,5.5,5.53,5.56,0.56,2.03,-23.58,2.31,3434544000.0,2925203222.0,0.0,-0.18,-15.98,-16.11
4879,000951,中国重汽,16.51,-0.72,-0.12,106205.0,175373304.25,2.65,16.74,16.3,16.63,16.63,0.83,0.9,17.95,1.32,19397093134.0,19397093134.0,0.24,0.24,17.93,23.58
4880,600575,淮河能源,2.74,-0.72,-0.02,392517.0,107977575.0,2.17,2.79,2.73,2.76,2.76,0.78,1.01,12.68,0.98,10648355318.0,10648355318.0,-0.36,0.0,11.38,13.69
4881,600221,海航控股,1.37,-0.72,-0.01,491117.0,67421826.0,0.72,1.38,1.37,1.37,1.38,0.68,0.15,50.16,15.7,59205416573.0,45035567019.0,-0.72,0.0,1.48,0.0
4882,000852,石化机械,6.72,-0.74,-0.05,95607.0,64206670.02,2.81,6.82,6.63,6.75,6.77,0.84,1.06,54.85,2.1,6425272150.0,6070980250.0,0.3,0.6,3.38,9.27
4883,002564,*ST天沃,4.03,-0.74,-0.03,86187.0,34607053.0,2.46,4.08,3.98,4.08,4.06,0.73,1.0,-2.96,-1.17,3461385042.0,3459543211.0,-0.25,0.0,-5.62,5.22
4884,603190,亚通精工,25.45,-0.74,-0.19,15257.0,38774239.0,1.91,25.7,25.21,25.49,25.64,0.63,3.77,20.35,1.48,3054000000.0,1031220766.0,0.0,0.12,-14.14,-13.08
4885,838275,驱动力,3.99,-0.75,-0.03,5291.0,2108690.35,1.74,4.02,3.95,4.01,4.02,0.33,0.59,87.14,2.79,639507624.0,359875632.0,0.25,0.25,-19.88,-20.36
4886,603032,德新科技,25.23,-0.75,-0.19,315185.0,807413200.0,9.64,26.95,24.5,24.85,25.42,1.23,13.79,55.03,4.85,5916823542.0,5765892636.0,-0.04,0.32,29.92,24.29
4887,688577,浙海德曼,67.7,-0.75,-0.51,3389.0,23374206.0,6.19,70.88,66.66,68.22,68.21,0.88,0.63,122.32,4.16,3669787903.0,3669787903.0,0.3,-0.09,-19.91,-28.13
4888,600121,郑州煤电,3.98,-0.75,-0.03,458322.0,180054491.0,2.49,3.98,3.88,3.93,4.01,0.75,3.76,151.64,3.02,4849279911.0,4849279911.0,0.51,0.25,-9.13,-1.97
4889,600016,民生银行,3.98,-0.75,-0.03,1071543.0,427319159.0,1.75,4.03,3.96,4.02,4.01,1.1,0.3,4.86,0.33,174254025638.0,141139250388.0,-0.25,0.0,5.85,6.42
4890,300228,富瑞特装,7.95,-0.75,-0.06,124351.0,98822673.28,2.62,8.06,7.85,8.02,8.01,0.78,2.29,87.54,2.58,4574480475.0,4316040682.0,0.13,0.25,10.42,11.97
4891,600398,海澜之家,9.27,-0.75,-0.07,244837.0,227224782.0,1.71,9.36,9.2,9.34,9.34,0.76,0.51,13.62,3.04,44521680644.0,44521680644.0,0.43,0.65,21.49,24.93
4892,601020,华钰矿业,9.25,-0.75,-0.07,428215.0,395867689.0,4.4,9.46,9.05,9.39,9.32,1.11,5.44,43.79,2.44,7282580648.0,7282580648.0,-0.11,0.22,-7.78,-10.19
4893,601121,宝地矿业,6.6,-0.75,-0.05,192303.0,125355587.0,4.81,6.72,6.4,6.52,6.65,1.56,6.97,23.09,1.74,5280000000.0,1819681723.0,1.07,0.92,-10.69,-6.52
4894,600072,中船科技,15.84,-0.75,-0.12,91228.0,144244566.0,1.75,16.0,15.72,15.95,15.96,0.64,1.24,132.82,2.18,23863304172.0,11662198147.0,0.0,0.06,-13.49,-14.56
4895,600826,兰生股份,9.23,-0.75,-0.07,57005.0,52327459.0,2.37,9.3,9.08,9.23,9.3,0.81,1.37,15.09,1.26,4879199132.0,3853362995.0,0.22,0.22,1.88,4.41
4896,688117,圣诺生物,30.3,-0.75,-0.23,19496.0,57622371.0,3.73,30.3,29.16,30.08,30.53,1.4,2.94,48.4,3.86,3393600000.0,2006508420.0,0.33,0.97,10.38,7.45
4897,002443,金洲管道,6.58,-0.75,-0.05,88463.0,58290660.74,1.66,6.66,6.55,6.62,6.63,0.76,1.7,11.28,1.04,3425123722.0,3417822731.0,0.0,0.3,-6.0,-3.94
4898,688071,华依科技,28.92,-0.75,-0.22,17271.0,50136221.0,4.22,29.79,28.56,29.2,29.14,0.86,3.22,266.52,2.3,2452118818.0,1550352904.0,0.14,0.14,-38.49,-40.63
4899,002999,天禾股份,6.56,-0.76,-0.05,124136.0,81068794.6,2.12,6.58,6.44,6.52,6.61,0.32,3.63,28.8,1.92,2280203520.0,2241303704.0,0.0,-0.15,-15.57,-12.53
4900,603209,兴通股份,14.38,-0.76,-0.11,21485.0,30956795.0,1.86,14.57,14.3,14.49,14.49,0.59,1.17,15.97,1.82,4026400000.0,2634775500.0,0.0,0.0,-21.63,-11.72
4901,300882,万胜智能,22.22,-0.76,-0.17,55825.0,124788458.34,7.15,23.35,21.75,22.57,22.39,1.36,2.93,17.7,4.1,4542421712.0,4226990414.0,0.41,0.86,-7.15,-8.78
4902,301037,保立佳,14.37,-0.76,-0.11,23287.0,33521037.95,2.83,14.61,14.2,14.49,14.48,0.94,8.24,201.39,1.71,1438549359.0,406021835.0,0.21,0.07,-29.73,-27.9
4903,603211,晋拓股份,16.98,-0.76,-0.13,49436.0,84318587.0,3.74,17.44,16.8,16.95,17.11,0.65,7.28,88.79,4.05,4615299840.0,1153824960.0,-0.06,0.41,-15.18,-11.75
4904,300527,中船应急,6.52,-0.76,-0.05,61533.0,40131442.97,2.74,6.64,6.46,6.54,6.57,0.85,0.64,-22.05,2.57,6280336777.0,6280336777.0,0.0,0.0,-15.65,-14.44
4905,600153,建发股份,10.43,-0.76,-0.08,282859.0,296445567.0,1.9,10.61,10.41,10.49,10.51,0.85,0.99,1.89,0.56,31332464055.0,29760759929.0,-0.1,0.1,6.97,8.31
4906,600839,四川长虹,5.17,-0.77,-0.04,956843.0,493875215.0,2.11,5.23,5.12,5.2,5.21,0.58,2.07,37.39,1.72,23865982628.0,23859336122.0,0.0,0.0,1.37,-2.27
4907,601008,连云港,3.87,-0.77,-0.03,83146.0,32252550.0,1.28,3.9,3.85,3.89,3.9,0.65,0.67,25.46,1.21,4801269083.0,4801269083.0,-0.26,-0.51,-5.84,-4.44
4908,605090,九丰能源,26.95,-0.77,-0.21,36105.0,96612875.0,3.2,27.27,26.4,27.03,27.16,0.75,1.34,13.06,2.23,17056466673.0,7238186964.0,0.04,-0.15,-5.47,-3.51
4909,837242,建邦科技,15.39,-0.77,-0.12,5820.0,8902087.08,3.42,15.63,15.1,15.62,15.51,1.4,1.66,14.85,1.97,992951258.0,538064795.0,0.26,0.39,-33.98,-23.05
4910,600388,龙净环保,12.8,-0.78,-0.1,56546.0,72488162.0,3.02,13.08,12.69,12.99,12.9,0.86,0.52,27.19,1.85,13838162458.0,13838162458.0,0.0,-0.08,1.43,0.08
4911,301095,广立微,53.08,-0.79,-0.42,22779.0,121153772.28,4.02,54.55,52.4,53.29,53.5,0.71,2.12,156.01,3.35,10616000000.0,5697494033.0,0.06,0.11,-21.23,-28.97
4912,002847,盐津铺子,74.29,-0.79,-0.59,17143.0,127428298.82,1.67,75.1,73.85,74.79,74.88,0.75,0.99,28.8,10.07,14565333431.0,12823098540.0,0.13,0.04,9.25,6.92
4913,836826,盖世食品,8.81,-0.79,-0.07,81793.0,72481316.89,7.77,9.19,8.5,8.65,8.88,1.22,16.08,29.07,3.23,1034307981.0,448263733.0,0.0,-0.34,-23.66,-19.76
4914,002061,浙江交科,3.76,-0.79,-0.03,196814.0,74128056.82,1.85,3.81,3.74,3.78,3.79,0.72,0.76,9.67,0.72,9772758504.0,9772758504.0,0.27,0.53,1.62,3.01
4915,002373,千方科技,9.98,-0.8,-0.08,147385.0,146980951.37,2.98,10.17,9.87,10.13,10.06,0.71,1.07,36.56,1.27,15770278386.0,13748333050.0,-0.1,-0.1,-9.11,-10.97
4916,600426,华鲁恒升,26.13,-0.8,-0.21,215292.0,558593286.0,3.04,26.38,25.58,26.3,26.34,1.09,1.02,15.52,1.92,55482351574.0,55275748902.0,-0.11,0.08,-4.74,-5.29
4917,600956,新天绿能,8.69,-0.8,-0.07,74762.0,65320808.0,2.17,8.84,8.65,8.8,8.76,0.68,0.35,16.48,1.75,36385838804.0,18817355755.0,0.12,0.12,3.95,6.89
4918,300070,碧水源,4.94,-0.8,-0.04,271535.0,134412010.16,1.81,5.01,4.92,4.99,4.98,0.91,0.81,23.41,0.65,17903594253.0,16656850683.0,0.2,-0.2,-1.98,-1.0
4919,002422,科伦药业,29.62,-0.8,-0.24,183135.0,537187263.22,3.42,30.03,29.01,30.03,29.86,1.54,1.4,18.12,2.54,47439160164.0,38711781929.0,0.03,0.0,3.82,1.96
4920,600941,中国移动,104.76,-0.8,-0.85,66804.0,698316997.0,1.88,105.79,103.8,105.4,105.61,0.88,0.88,17.01,1.72,2241809240062.0,79473331547.0,-0.05,-0.05,5.62,5.31
4921,600256,广汇能源,7.37,-0.81,-0.06,688174.0,505922527.0,2.42,7.47,7.29,7.4,7.43,0.64,1.05,7.48,1.68,48389615374.0,48389615374.0,0.0,0.14,-4.66,3.22
4922,002736,国信证券,8.58,-0.81,-0.07,133551.0,115125972.88,1.5,8.69,8.56,8.67,8.65,0.76,0.15,12.69,1.04,82474644055.0,78411262704.0,0.0,0.12,2.51,0.47
4923,603507,振江股份,25.62,-0.81,-0.21,33019.0,84970616.0,3.6,26.36,25.43,25.83,25.83,0.8,2.32,21.57,1.55,3638832529.0,3638832529.0,0.0,0.08,0.12,-1.12
4924,601866,中远海发,2.43,-0.82,-0.02,436502.0,106555504.0,1.63,2.46,2.42,2.44,2.45,0.81,0.53,23.41,1.13,32989530827.0,20010150387.0,0.0,0.0,0.0,3.85
4925,300637,扬帆新材,8.48,-0.82,-0.07,204259.0,174946002.96,6.43,8.87,8.32,8.51,8.55,0.55,8.72,-216.57,2.59,1990681102.0,1987183993.0,-0.24,-0.35,-15.2,-18.54
4926,688155,先惠技术,59.09,-0.82,-0.49,4510.0,26848845.0,4.8,60.31,57.45,57.58,59.58,0.55,0.59,110.0,3.84,4530792876.0,4530792876.0,0.02,0.1,9.02,6.22
4927,603338,浙江鼎力,61.11,-0.83,-0.51,26520.0,161859207.0,1.93,61.58,60.39,61.35,61.62,0.64,0.52,17.94,3.82,30942918886.0,30942918886.0,0.0,-0.03,20.44,19.43
4928,600900,长江电力,25.15,-0.83,-0.21,1043433.0,2623607287.0,1.5,25.37,24.99,25.2,25.36,0.98,0.43,22.47,3.03,615375675557.0,603782501050.0,-0.12,-0.08,5.67,7.75
4929,002899,英派斯,15.56,-0.83,-0.13,56436.0,87925245.0,5.48,15.96,15.1,15.2,15.69,0.98,4.7,19.28,1.52,1867200000.0,1867200000.0,-0.26,-0.19,-9.01,-5.98
4930,601698,中国卫通,15.42,-0.84,-0.13,131874.0,204583777.0,2.19,15.7,15.36,15.58,15.55,0.72,0.31,186.77,4.26,65140023053.0,65140023053.0,0.06,0.06,-7.44,-10.92
4931,600170,上海建工,2.37,-0.84,-0.02,673500.0,160491408.0,2.09,2.41,2.36,2.39,2.39,1.03,0.76,13.97,0.51,21059677193.0,21059677193.0,0.0,0.42,0.85,1.28
4932,600406,国电南瑞,23.67,-0.84,-0.2,145543.0,345840360.0,2.05,24.03,23.54,23.97,23.87,0.7,0.18,34.27,4.3,190136945926.0,188992753180.0,0.0,-0.13,5.76,6.05
4933,002820,桂发祥,9.41,-0.84,-0.08,75931.0,70688807.18,4.0,9.5,9.12,9.39,9.49,1.47,3.79,30.97,1.92,1890170656.0,1885157789.0,0.32,0.32,-18.25,-17.6
4934,688015,交控科技,16.33,-0.85,-0.14,9581.0,15619150.0,3.95,16.66,16.01,16.26,16.47,0.48,0.51,34.86,1.24,3081156517.0,3081156517.0,-0.24,-0.37,-11.44,-12.95
4935,300201,海伦哲,4.65,-0.85,-0.04,156440.0,72934505.0,2.56,4.73,4.61,4.67,4.69,0.61,1.54,27.31,3.47,4840285059.0,4713367164.0,-0.21,0.0,-5.87,-7.74
4936,601228,广州港,3.48,-0.85,-0.03,290697.0,100935268.0,2.28,3.52,3.44,3.51,3.51,0.55,0.39,24.33,1.3,26254969101.0,26254969101.0,0.0,0.0,9.78,11.18
4937,000922,佳电股份,11.4,-0.87,-0.1,79380.0,90669228.02,2.0,11.57,11.34,11.41,11.5,0.44,1.35,18.0,2.11,6792787504.0,6695564884.0,0.44,0.26,7.24,11.0
4938,300256,星星科技,2.27,-0.87,-0.02,274536.0,62368174.47,3.06,2.31,2.24,2.27,2.29,0.55,1.67,-16.38,2.9,5149252986.0,3730502986.0,0.0,0.44,-21.45,-23.57
4939,002638,勤上股份,2.26,-0.88,-0.02,253506.0,56830690.5,3.07,2.28,2.21,2.26,2.28,0.42,1.88,39.72,1.24,3268074955.0,3044290080.0,0.0,0.44,-15.04,-16.61
