序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2829,603936,博敏电子,9.01,1.46,0.13,289075.0,260299295.0,2.7,9.13,8.89,8.9,8.88,0.63,4.59,51.43,1.25,5679886016.0,5679886016.0,0.0,-0.11,23.76,-13.53
2830,002203,海亮股份,9.01,1.46,0.13,110701.0,99475609.78,2.48,9.1,8.88,8.91,8.88,0.81,0.57,14.56,1.32,18004861317.0,17388658605.0,0.0,0.0,16.41,-17.94
2831,688008,澜起科技,70.01,1.46,1.01,440360.0,3066827193.0,5.12,71.64,68.11,69.3,69.0,0.68,3.85,67.43,7.86,79989065077.0,79989065077.0,-0.01,0.01,18.7,19.76
2832,688231,隆达股份,15.26,1.46,0.22,17697.0,26984436.0,2.59,15.4,15.01,15.03,15.04,0.68,1.4,41.02,1.39,3767040002.0,1929608108.0,-0.07,-0.07,19.87,-30.29
2833,600829,人民同泰,6.25,1.46,0.09,97753.0,60480809.0,1.95,6.25,6.13,6.18,6.16,1.03,1.69,13.2,1.26,3624303731.0,3624303731.0,0.16,0.32,14.26,-18.62
2834,300959,线上线下,31.25,1.46,0.45,14112.0,43949572.14,3.08,31.48,30.53,30.53,30.8,0.7,2.7,587.97,2.15,2511493750.0,1633600563.0,-0.03,-0.1,34.7,-12.54
2835,688278,特宝生物,83.41,1.46,1.2,42399.0,347998722.0,6.74,84.42,78.88,83.4,82.21,1.33,1.04,45.92,14.98,33931188000.0,33931188000.0,0.02,-0.14,61.74,60.59
2836,601238,广汽集团,8.36,1.46,0.12,230018.0,191802948.0,1.7,8.38,8.24,8.24,8.24,0.73,0.31,28.56,0.75,86626485678.0,61548403003.0,0.0,0.12,8.85,-3.02
2837,000921,海信家电,29.26,1.46,0.42,108981.0,318172820.57,2.88,29.58,28.75,28.9,28.84,0.67,1.2,10.06,2.86,40554664450.0,26680184628.0,0.07,0.03,16.53,50.9
2838,000828,东莞控股,10.45,1.46,0.15,114187.0,119314657.82,3.59,10.63,10.26,10.26,10.3,0.94,1.1,12.29,1.17,10862952566.0,10862938459.0,0.0,0.0,16.5,1.75
2839,600883,博闻科技,6.97,1.46,0.1,79052.0,54951917.0,3.2,7.05,6.83,6.88,6.87,0.66,3.35,20.7,1.77,1645533360.0,1645533360.0,-0.29,-0.14,30.28,-17.51
2840,600882,妙可蓝多,16.04,1.45,0.23,46819.0,74956835.0,2.53,16.19,15.79,15.79,15.81,0.75,0.91,53.49,1.88,8213340498.0,8213340498.0,0.19,0.25,24.73,-0.19
2841,600802,福建水泥,3.49,1.45,0.05,91572.0,31902938.0,1.74,3.5,3.44,3.45,3.44,0.95,2.0,-7.15,1.46,1599286916.0,1599286916.0,0.0,0.0,32.2,-32.63
2842,002799,环球印务,7.68,1.45,0.11,78769.0,60298874.04,2.91,7.72,7.5,7.5,7.57,1.02,2.46,67.12,1.79,2457907200.0,2457874944.0,-0.13,-0.13,36.65,-35.46
2843,603579,荣泰健康,13.98,1.45,0.2,25099.0,34932872.0,2.25,14.05,13.74,13.77,13.78,0.99,1.41,11.14,1.34,2479797033.0,2479797033.0,0.07,0.07,11.22,-6.49
2844,600740,山西焦化,4.2,1.45,0.06,230007.0,96306246.0,1.93,4.22,4.14,4.15,4.14,0.95,0.9,31.94,0.7,10760908847.0,10760908847.0,0.0,0.48,21.39,-15.83
2845,002491,通鼎互联,4.2,1.45,0.06,230800.0,96891237.0,2.42,4.24,4.14,4.14,4.14,1.02,1.96,477.39,2.09,5165976900.0,4941169258.0,0.24,0.0,38.16,-19.85
2846,603655,朗博科技,21.01,1.45,0.3,65913.0,136892083.0,5.99,21.46,20.22,20.6,20.71,1.06,6.22,92.49,4.17,2227060000.0,2227060000.0,0.14,0.1,56.91,1.25
2847,688153,唯捷创芯,37.84,1.45,0.54,39949.0,150811067.0,4.48,38.66,36.99,37.52,37.3,0.64,3.51,721.97,4.02,16271116260.0,4304757902.0,-0.05,-0.13,11.13,-42.18
2848,002982,湘佳股份,18.22,1.45,0.26,38629.0,70108270.16,3.17,18.3,17.73,17.93,17.96,0.67,4.19,21.9,1.63,2598809427.0,1681657826.0,0.11,0.22,12.96,-14.5
2849,600785,新华百货,10.53,1.45,0.15,87912.0,92418552.0,2.31,10.6,10.36,10.38,10.38,1.15,3.9,16.36,1.07,2375897378.0,2375897378.0,0.1,0.1,-2.05,-27.88
2850,688137,近岸蛋白,35.82,1.44,0.51,8815.0,31540018.0,3.57,36.28,35.02,35.09,35.31,1.16,2.7,-141.13,1.17,2513684225.0,1170434225.0,0.0,0.06,22.8,-34.85
2851,000421,南京公用,5.62,1.44,0.08,306255.0,171864016.2,2.89,5.72,5.56,5.58,5.54,1.37,5.33,-168.43,1.22,3237462786.0,3227354879.0,0.0,0.18,18.07,-18.43
2852,300070,碧水源,4.92,1.44,0.07,514029.0,251816433.31,2.68,4.98,4.85,4.86,4.85,0.63,1.5,-311.41,0.66,17831110066.0,16899059770.0,0.0,0.0,14.69,-0.61
2853,301232,飞沃科技,30.94,1.44,0.44,28056.0,86308982.67,3.64,31.21,30.1,30.55,30.5,0.6,6.41,-23.8,1.57,2325523016.0,1353849779.0,-0.1,-0.03,7.28,-10.29
2854,000889,ST中嘉,2.11,1.44,0.03,244526.0,51462035.07,4.81,2.15,2.05,2.06,2.08,1.03,2.81,-68.15,16.29,1975574255.0,1835382816.0,0.0,0.0,37.91,-5.38
2855,600196,复星医药,26.05,1.44,0.37,199841.0,518272922.0,2.45,26.2,25.57,25.69,25.68,0.86,0.94,28.41,1.48,69588054413.0,55186633891.0,0.0,0.04,15.62,5.21
2856,301286,侨源股份,32.39,1.44,0.46,12139.0,39218096.0,3.73,32.7,31.51,31.88,31.93,1.05,3.06,87.07,7.61,12959239000.0,1286692750.0,-0.06,-0.03,17.53,11.65
2857,603683,晶华新材,9.16,1.44,0.13,64098.0,58613213.0,1.77,9.2,9.04,9.06,9.03,0.52,2.48,26.54,1.79,2370528207.0,2370528207.0,0.0,0.11,26.0,-18.43
2858,000548,湖南投资,4.95,1.43,0.07,121924.0,60208280.7,2.87,5.01,4.87,4.87,4.88,1.04,2.44,20.19,1.21,2471118264.0,2470984614.0,-0.2,-0.2,28.24,-7.65
2859,600293,三峡新材,2.83,1.43,0.04,263341.0,74022386.0,3.23,2.84,2.75,2.75,2.79,1.27,2.27,175.03,1.89,3283210480.0,3283210480.0,0.35,0.71,19.41,-22.25
2860,300479,神思电子,19.82,1.43,0.28,113577.0,222764172.69,4.61,20.08,19.18,19.4,19.54,0.63,5.76,-25.26,8.52,3905349944.0,3905349944.0,0.05,0.2,48.13,0.71
2861,000761,本钢板材,3.54,1.43,0.05,154815.0,54944807.3,4.87,3.62,3.45,3.47,3.49,0.76,0.42,-4.69,1.0,14543114241.0,13127114241.0,0.28,0.28,44.49,-0.84
2862,300288,朗玛信息,14.87,1.43,0.21,97218.0,143886519.92,2.39,14.95,14.6,14.62,14.66,0.58,3.79,104.49,3.1,5025188648.0,3815186844.0,0.0,0.13,29.08,-9.33
2863,300813,泰林生物,20.55,1.43,0.29,17348.0,35538342.7,2.27,20.66,20.2,20.31,20.26,0.66,3.01,170.38,3.85,2242870217.0,1185465939.0,0.05,0.29,31.73,-15.85
2864,002040,南 京 港,6.38,1.43,0.09,49527.0,31463312.7,1.59,6.39,6.29,6.31,6.29,1.08,1.02,18.89,0.96,3130632122.0,3087708184.0,0.16,0.31,20.38,-9.25
2865,600805,悦达投资,4.26,1.43,0.06,112135.0,47819504.0,2.62,4.31,4.2,4.2,4.2,1.01,1.32,108.14,0.82,3624810544.0,3622173068.0,0.0,0.0,9.51,-16.47
2866,600356,恒丰纸业,7.1,1.43,0.1,33597.0,23805030.0,2.14,7.15,7.0,7.02,7.0,1.06,1.12,18.88,0.84,2120992784.0,2120992784.0,0.0,0.0,22.2,-9.44
2867,002788,鹭燕医药,8.52,1.43,0.12,58458.0,49586026.01,1.9,8.54,8.38,8.42,8.4,0.95,1.53,9.65,1.08,3310162591.0,3251114722.0,0.24,0.47,17.68,-1.96
2868,603211,晋拓股份,14.92,1.43,0.21,52431.0,77974614.0,2.45,15.06,14.7,14.8,14.71,1.05,7.72,66.88,3.47,4055375360.0,1013843840.0,0.07,0.07,5.89,-22.21
2869,300834,星辉环材,20.62,1.43,0.29,10044.0,20662768.52,1.97,20.68,20.28,20.41,20.33,1.02,1.64,39.87,1.37,3994348719.0,1266210422.0,-0.1,-0.05,21.51,-2.64
2870,600977,中国电影,11.38,1.43,0.16,102536.0,116195681.0,2.14,11.44,11.2,11.23,11.22,0.65,0.55,52.01,1.9,21246460000.0,21246460000.0,-0.09,-0.09,12.12,-6.49
2871,605376,博迁新材,27.03,1.43,0.38,108522.0,291245716.0,4.17,27.31,26.2,26.45,26.65,1.09,4.15,62.33,4.61,7071048000.0,7071048000.0,0.11,-0.15,19.87,-3.53
2872,605319,无锡振华,18.5,1.43,0.26,18104.0,33202779.0,2.19,18.51,18.11,18.44,18.24,0.9,0.84,14.63,2.06,4633920386.0,3975135386.0,0.0,0.16,13.29,-18.29
2873,002451,摩恩电气,6.41,1.42,0.09,175501.0,111985428.98,1.9,6.43,6.31,6.31,6.32,0.75,4.0,149.05,3.73,2815272000.0,2814945090.0,0.0,-0.16,38.44,-8.03
2874,001914,招商积余,11.4,1.42,0.16,109250.0,124387948.09,2.85,11.54,11.22,11.23,11.24,0.85,1.03,13.89,1.21,12087945084.0,12087907464.0,0.0,0.09,23.38,-3.31
2875,600771,广誉远,20.67,1.42,0.29,80955.0,165667880.0,2.8,20.67,20.1,20.37,20.38,0.75,1.65,106.93,6.46,10117781884.0,10117781884.0,0.0,0.1,17.38,-23.42
2876,838163,方大新材,22.1,1.42,0.31,29764.0,65862995.47,8.81,23.02,21.1,21.5,21.79,1.19,4.85,53.72,6.45,2844605036.0,1356441314.0,2.79,4.25,44.82,147.48
2877,603030,全筑股份,2.14,1.42,0.03,161273.0,34368190.0,2.84,2.15,2.09,2.09,2.11,1.13,1.22,-169.77,2.75,2818237733.0,2818237733.0,0.47,0.47,15.05,-23.84
2878,603685,晨丰科技,12.13,1.42,0.17,11271.0,13668714.0,1.42,12.17,12.0,12.0,11.96,0.8,0.67,85.92,1.82,2050066446.0,2050066446.0,0.0,0.0,18.0,-19.83
2879,002538,司尔特,5.71,1.42,0.08,103948.0,59048544.1,2.13,5.72,5.6,5.62,5.63,0.84,1.22,14.86,0.94,4873803407.0,4873803407.0,0.18,0.18,36.28,-1.55
2880,600197,伊力特,17.14,1.42,0.24,57538.0,98226717.0,2.13,17.2,16.84,16.88,16.9,0.62,1.22,20.45,2.04,8090296718.0,8090296718.0,0.0,0.23,8.28,-19.76
2881,300943,春晖智控,13.57,1.42,0.19,47534.0,64545337.09,1.94,13.71,13.45,13.45,13.38,0.71,3.82,51.66,2.92,2765837400.0,1689001910.0,0.0,0.07,39.75,-4.57
2882,601999,出版传媒,6.43,1.42,0.09,89908.0,57464198.0,2.05,6.43,6.3,6.31,6.34,1.06,1.63,130.98,1.39,3542381521.0,3542381521.0,0.0,0.31,29.9,-12.87
2883,002077,大港股份,14.29,1.42,0.2,332115.0,472085300.47,3.97,14.5,13.94,14.1,14.09,1.01,5.72,135.78,2.51,8293180251.0,8293180251.0,0.07,0.14,16.56,-6.3
2884,834261,一诺威,10.01,1.42,0.14,118911.0,122790960.09,13.27,10.97,9.66,10.1,9.87,2.44,9.36,20.15,2.03,2914238807.0,1272040099.0,0.0,0.0,51.9,3.2
2885,603633,徕木股份,7.15,1.42,0.1,89656.0,63879286.0,1.99,7.19,7.05,7.05,7.05,0.85,2.1,29.28,1.55,3051697349.0,3051697349.0,0.14,0.0,3.62,-24.97
2886,601901,方正证券,8.58,1.42,0.12,1261925.0,1083302092.0,3.43,8.73,8.44,8.48,8.46,0.94,1.53,26.14,1.52,70631429969.0,70631429969.0,0.12,0.12,20.17,7.38
2887,000505,京粮控股,6.44,1.42,0.09,133198.0,85717223.0,3.46,6.51,6.29,6.3,6.35,0.89,2.11,97.3,1.49,4681559616.0,4072529364.0,0.16,0.0,31.43,-4.87
2888,000567,海德股份,7.16,1.42,0.1,263976.0,188395508.4,2.83,7.25,7.05,7.07,7.06,0.63,1.35,18.51,2.66,13994879830.0,13961502781.0,0.0,0.28,50.1,1.7
2889,002929,润建股份,30.79,1.42,0.43,65737.0,201467118.31,2.73,31.04,30.21,30.33,30.36,0.73,3.08,18.39,1.4,8677578676.0,6567364812.0,0.0,0.33,16.32,-25.77
2890,601555,东吴证券,7.88,1.42,0.11,662600.0,521134830.0,2.57,7.97,7.77,7.79,7.77,0.73,1.33,16.8,0.97,39153378356.0,39153378356.0,0.13,0.0,36.81,11.77
2891,688619,罗普特,8.6,1.42,0.12,20168.0,17306596.0,3.54,8.73,8.43,8.43,8.48,0.61,1.09,-16.14,1.54,1594767161.0,1594767161.0,-0.12,0.0,36.94,-38.83
2892,301153,中科江南,32.26,1.41,0.45,71951.0,231422110.22,3.18,32.7,31.69,31.88,31.81,0.48,3.5,170.96,6.7,11288419200.0,6641230482.0,0.0,-0.19,74.28,-24.85
2893,688485,九州一轨,9.32,1.41,0.13,14825.0,13763043.0,1.74,9.33,9.17,9.17,9.19,0.98,1.72,-45.26,1.09,1400722018.0,804123328.0,0.0,0.0,19.64,-33.09
2894,002728,特一药业,9.32,1.41,0.13,910446.0,865344886.72,5.11,9.78,9.31,9.73,9.19,3.98,24.31,594.0,2.73,4759726554.0,3491001012.0,0.0,0.0,26.8,-25.08
2895,002661,克明食品,9.32,1.41,0.13,49639.0,46047527.0,1.85,9.33,9.16,9.2,9.19,0.92,1.54,15.6,1.27,3204540727.0,3008633955.0,0.22,0.11,17.09,-0.11
2896,688697,纽威数控,17.21,1.41,0.24,29175.0,50165994.0,2.71,17.36,16.9,16.94,16.97,0.77,0.89,19.42,3.61,5621933907.0,5621933907.0,0.0,0.12,17.88,-5.6
2897,002666,德联集团,4.31,1.41,0.06,111846.0,48317322.0,2.82,4.36,4.24,4.26,4.25,1.27,2.48,33.67,0.98,3396276987.0,1943758491.0,0.0,0.0,27.14,-19.14
2898,688023,安恒信息,50.3,1.41,0.7,33002.0,165183424.0,3.89,51.11,49.18,49.62,49.6,0.55,3.23,-9.33,2.18,5144301519.0,5133896914.0,0.12,0.2,79.71,-41.03
2899,600793,宜宾纸业,10.78,1.41,0.15,52987.0,57241952.0,4.33,11.0,10.54,10.61,10.63,1.35,3.0,-12.09,3.81,1907025142.0,1907025142.0,0.0,0.0,28.64,-7.23
2900,605296,神农集团,28.76,1.41,0.4,44770.0,128928241.0,3.28,29.2,28.27,28.36,28.36,0.91,6.48,60.89,3.48,15094369985.0,1985596583.0,0.0,-0.03,-12.9,-6.41
2901,301330,熵基科技,27.33,1.41,0.38,23887.0,65028425.5,2.04,27.48,26.93,26.93,26.95,0.56,3.19,33.83,1.66,5320590954.0,2049403100.0,-0.04,-0.04,37.2,-16.29
2902,002553,南方精工,10.07,1.41,0.14,110569.0,110937641.0,1.61,10.09,9.93,9.93,9.93,0.9,4.41,-2500.97,3.16,3504360000.0,2525556000.0,0.1,0.0,19.17,-16.08
2903,601002,晋亿实业,3.6,1.41,0.05,76857.0,27547981.0,1.69,3.6,3.54,3.55,3.55,0.77,0.81,-63.44,0.85,3435986592.0,3435986592.0,0.0,0.0,29.96,-24.05
2904,002774,快意电梯,6.48,1.41,0.09,29121.0,18802754.25,1.72,6.49,6.38,6.38,6.39,0.74,1.03,18.25,1.83,2181737592.0,1825882139.0,0.0,0.0,11.15,-17.97
2905,301588,美新科技,21.64,1.41,0.3,18209.0,39275046.1,2.01,21.8,21.37,21.37,21.34,0.75,7.66,46.52,2.84,2572298197.0,514459665.0,0.14,0.14,4.09,51.22
2906,688383,新益昌,59.2,1.4,0.82,10690.0,62849356.0,4.56,59.97,57.31,58.4,58.38,0.69,1.05,45.6,4.19,6046309120.0,6046309120.0,0.02,0.07,36.97,-43.4
2907,688425,铁建重工,4.34,1.4,0.06,332230.0,143531319.0,2.34,4.36,4.26,4.26,4.28,0.85,2.25,16.01,1.38,23147376980.0,6414333380.0,0.0,0.0,24.0,11.86
2908,605111,新洁能,36.96,1.4,0.51,166168.0,612250847.0,3.7,37.5,36.15,36.58,36.45,0.72,4.0,35.26,4.11,15350691676.0,15350691676.0,0.0,-0.03,17.15,37.86
2909,002961,瑞达期货,14.5,1.4,0.2,61172.0,88555111.0,2.52,14.66,14.3,14.33,14.3,0.86,1.37,23.58,2.49,6452932477.0,6452932477.0,0.0,0.07,44.57,-1.23
2910,688788,科思科技,29.74,1.4,0.41,9221.0,27340346.0,1.88,29.91,29.36,29.55,29.33,0.52,0.87,-11.25,1.36,3144943290.0,3144943290.0,0.0,0.03,26.77,-23.11
2911,002760,凤形股份,18.87,1.4,0.26,33235.0,61799237.5,6.45,19.44,18.24,18.57,18.61,1.43,3.08,78.11,2.28,2037746882.0,2037746882.0,-0.68,0.37,61.7,-13.52
2912,600161,天坛生物,22.5,1.4,0.31,293920.0,653144848.0,3.74,22.58,21.75,22.15,22.19,1.29,1.49,31.73,4.18,44490857535.0,44490857535.0,0.0,0.04,-9.64,-12.31
2913,600874,创业环保,5.81,1.4,0.08,133486.0,77153572.0,2.09,5.82,5.7,5.7,5.73,1.11,1.08,10.1,0.96,9124129074.0,7148729074.0,0.0,0.0,5.83,7.99
2914,688232,新点软件,34.17,1.39,0.47,20725.0,70552919.0,3.62,34.62,33.4,33.95,33.7,0.41,2.09,-608.92,2.1,11276100000.0,3386680788.0,0.0,0.21,83.51,-4.66
2915,600585,海螺水泥,25.45,1.39,0.35,182967.0,465454654.0,2.23,25.66,25.1,25.11,25.1,0.93,0.46,20.28,0.73,134867250636.0,101792430636.0,0.0,0.08,6.66,17.82
2916,605118,力鼎光电,16.73,1.39,0.23,27580.0,45912404.0,2.61,16.83,16.4,16.49,16.5,0.62,0.68,43.49,4.74,6811050680.0,6811050680.0,0.0,0.06,25.41,-29.85
2917,603903,中持股份,6.55,1.39,0.09,48744.0,31854536.0,2.63,6.59,6.42,6.43,6.46,1.03,2.41,104.07,1.02,1672342594.0,1325089576.0,-0.3,-0.3,13.91,-32.4
2918,600889,南京化纤,6.55,1.39,0.09,320356.0,209941838.0,5.88,6.7,6.32,6.34,6.46,0.79,8.74,-17.15,2.99,2399566366.0,2399566366.0,0.15,0.15,37.61,13.72
2919,301073,君亭酒店,24.07,1.39,0.33,149622.0,356757182.56,7.5,24.69,22.91,23.75,23.74,0.88,17.43,170.85,4.86,4680436677.0,2066278655.0,-0.12,-0.54,46.95,6.79
2920,603416,信捷电气,35.81,1.39,0.49,17068.0,60923466.0,2.15,36.08,35.32,35.32,35.32,0.8,1.21,19.88,2.29,5033453600.0,5033453600.0,0.11,0.11,24.82,-4.1
2921,002658,雪迪龙,6.58,1.39,0.09,53222.0,34813397.35,1.69,6.58,6.47,6.49,6.49,0.89,1.48,42.36,1.7,4183306880.0,2360017338.0,0.15,0.15,39.7,-14.88
2922,000600,建投能源,5.13,1.38,0.07,303780.0,154580937.21,1.98,5.14,5.04,5.05,5.06,0.95,2.79,15.95,0.91,9281705799.0,5591960994.0,0.0,0.2,-1.35,4.06
2923,002055,得润电子,7.34,1.38,0.1,309249.0,226207091.0,2.07,7.39,7.24,7.3,7.24,0.49,5.23,-26.46,1.78,4436956725.0,4340558574.0,0.14,0.0,13.1,-24.95
2924,688255,凯尔达,22.05,1.38,0.3,15022.0,33120290.0,3.22,22.25,21.55,21.89,21.75,0.8,2.14,51.52,2.37,2422388084.0,1545761294.0,0.0,0.0,23.88,-9.26
2925,000912,泸天化,4.41,1.38,0.06,149637.0,65758124.62,2.07,4.43,4.34,4.34,4.35,0.74,0.95,41.46,1.07,6914880000.0,6914880000.0,0.0,0.0,27.46,-4.96
2926,300891,惠云钛业,8.83,1.38,0.12,82964.0,73232735.62,3.33,8.91,8.62,8.62,8.71,0.95,2.5,92.92,2.71,3532065430.0,2935203346.0,0.11,0.11,24.89,-8.69
2927,688690,纳微科技,21.36,1.38,0.29,62228.0,132396573.0,4.03,21.66,20.81,21.07,21.07,0.75,1.54,95.73,5.08,8625483380.0,8625483380.0,-0.14,0.0,27.45,-21.96
2928,300058,蓝色光标,7.38,1.37,0.1,1020416.0,753418010.22,3.02,7.49,7.27,7.29,7.28,0.55,4.17,50.92,2.32,18647811557.0,18078017867.0,0.0,-0.27,50.0,2.93
2929,001368,通达创智,19.93,1.37,0.27,11747.0,23322534.79,1.88,19.98,19.61,19.75,19.66,0.82,3.73,18.16,1.64,2269381268.0,627505517.0,0.05,0.05,15.47,-17.95
2930,300228,富瑞特装,7.39,1.37,0.1,334340.0,246583785.65,2.61,7.47,7.28,7.3,7.29,1.04,6.16,25.24,2.07,4252252919.0,4012223872.0,0.14,0.14,38.39,4.67
2931,001260,坤泰股份,15.52,1.37,0.21,15681.0,24301323.28,1.63,15.61,15.36,15.42,15.31,0.59,4.94,32.6,2.24,1784800000.0,492760000.0,0.0,0.13,22.2,-29.29
2932,601952,苏垦农发,10.35,1.37,0.14,162534.0,167786728.0,2.06,10.41,10.2,10.24,10.21,0.83,1.18,24.18,2.22,14262300000.0,14262300000.0,-0.1,0.0,17.61,4.12
2933,002046,国机精工,11.83,1.37,0.16,114059.0,134657525.0,2.4,11.9,11.62,11.68,11.67,0.79,2.17,17.63,1.86,6257571543.0,6220757127.0,0.0,0.17,26.39,4.23
2934,300653,正海生物,22.94,1.37,0.31,31812.0,72299329.5,3.27,23.06,22.32,22.51,22.63,0.88,1.77,24.76,4.61,4129200000.0,4129200000.0,0.0,-0.04,5.62,-18.71
2935,300485,赛升药业,8.14,1.37,0.11,69306.0,55976002.0,2.37,8.15,7.96,8.0,8.03,1.14,2.53,-29.95,1.18,3920764496.0,2228871861.0,-0.12,0.12,34.32,-22.99
2936,603538,美诺华,12.59,1.37,0.17,39084.0,49024172.0,2.01,12.62,12.37,12.42,12.42,0.79,1.84,72.7,1.34,2754094290.0,2672348817.0,0.16,0.16,12.61,-34.08
2937,002768,国恩股份,21.48,1.37,0.29,19428.0,41596169.8,2.5,21.58,21.05,21.19,21.19,0.73,1.1,10.61,1.27,5826450000.0,3796549725.0,0.0,0.09,24.74,1.13
2938,300855,图南股份,25.94,1.37,0.35,56463.0,146397065.03,3.83,26.4,25.42,25.61,25.59,0.67,1.93,29.81,5.19,10260087110.0,7599282220.0,0.04,-0.04,1.97,-12.95
2939,002404,嘉欣丝绸,5.93,1.37,0.08,85715.0,50652762.08,1.71,5.94,5.84,5.84,5.85,0.93,1.88,14.74,1.71,3321105638.0,2702826374.0,0.0,0.34,15.15,3.31
2940,600639,浦东金桥,11.12,1.37,0.15,136151.0,151500708.0,2.1,11.2,10.97,10.98,10.97,1.09,1.6,19.04,0.91,12481231370.0,9454632137.0,-0.09,0.18,15.47,16.56
2941,002678,珠江钢琴,4.45,1.37,0.06,107074.0,47654074.28,4.33,4.55,4.36,4.36,4.39,0.54,0.79,-41.3,1.67,6051147037.0,6041206294.0,0.23,0.0,33.63,-22.88
2942,688338,赛科希德,25.23,1.37,0.34,8024.0,20188112.0,2.41,25.39,24.79,24.9,24.89,0.8,0.76,21.35,1.64,2677972752.0,2677972752.0,-0.12,-0.12,20.6,-24.33
2943,300679,电连技术,45.28,1.37,0.61,65938.0,297507607.46,3.43,45.77,44.24,44.84,44.67,0.61,1.84,31.38,4.03,19188971216.0,16199061183.0,-0.51,-0.42,34.44,10.06
2944,301533,威马农机,28.21,1.37,0.38,19724.0,55681948.15,3.77,28.83,27.78,27.78,27.83,1.05,7.09,36.97,2.54,2773232007.0,784427007.0,-0.07,-0.07,8.54,-17.59
2945,300451,创业慧康,5.2,1.36,0.07,885389.0,458316142.49,4.29,5.3,5.08,5.15,5.13,0.81,5.8,114.53,1.73,8055448398.0,7938807604.0,0.19,0.0,52.05,-20.49
2946,002843,泰嘉股份,17.87,1.36,0.24,165025.0,296080782.69,5.1,18.44,17.54,17.6,17.63,0.48,6.58,51.58,3.22,4540973613.0,4481663083.0,0.11,0.11,51.96,-32.05
2947,300097,智云股份,7.46,1.36,0.1,122459.0,90849570.78,2.04,7.5,7.35,7.38,7.36,0.49,4.54,105.12,3.38,2152580531.0,2014274212.0,0.27,0.4,39.18,-18.82
2948,300222,科大智能,8.21,1.36,0.11,233819.0,190744016.24,2.47,8.25,8.05,8.09,8.1,0.79,3.68,158.79,3.83,6405788741.0,5219626619.0,0.0,0.0,37.06,11.55
2949,300344,立方数科,4.48,1.36,0.06,240863.0,108488763.33,4.52,4.62,4.42,4.44,4.42,0.76,3.77,-41.8,8.68,2874844744.0,2863667032.0,-0.22,-0.44,53.42,-21.27
2950,301448,开创电气,21.68,1.36,0.29,16240.0,35227064.2,2.9,21.94,21.32,21.37,21.39,0.56,3.39,30.86,3.23,2254720000.0,1037171200.0,0.05,-0.05,9.11,-22.82
2951,002378,章源钨业,6.73,1.36,0.09,154030.0,103132434.52,2.41,6.79,6.63,6.64,6.64,0.91,1.29,36.01,3.9,8085540892.0,8042952900.0,0.0,0.15,31.96,20.18
2952,301116,益客食品,11.97,1.35,0.16,46084.0,55189897.0,2.79,12.1,11.77,11.85,11.81,0.78,3.96,22.98,2.95,5374285728.0,1394487847.0,0.08,0.17,27.21,-6.63
2953,300996,普联软件,20.2,1.35,0.27,78439.0,157480306.47,2.66,20.33,19.8,20.0,19.93,0.73,4.65,205.54,3.44,4091020130.0,3410335175.0,0.0,0.05,33.6,-11.4
2954,603183,建研院,3.75,1.35,0.05,140506.0,52544781.0,2.43,3.78,3.69,3.7,3.7,0.87,2.83,56.67,1.19,1864324691.0,1864324691.0,0.27,0.0,23.76,-19.01
2955,603006,联明股份,10.5,1.35,0.14,44505.0,46823053.0,2.7,10.61,10.33,10.33,10.36,1.26,1.75,42.16,1.88,2669669625.0,2669669625.0,0.1,0.19,25.15,-16.93
2956,002496,辉丰股份,2.25,1.35,0.03,846912.0,190278844.02,5.41,2.31,2.19,2.21,2.22,1.19,7.17,48.79,2.21,3392076773.0,2658119758.0,0.0,0.45,-8.54,16.58
2957,001332,锡装股份,30.75,1.35,0.41,10100.0,30973509.64,2.41,30.94,30.21,30.34,30.34,0.87,3.74,12.21,1.43,3382500000.0,830250000.0,0.07,0.1,45.32,-3.45
2958,000608,阳光股份,2.25,1.35,0.03,586762.0,133825576.4,5.86,2.35,2.22,2.22,2.22,1.01,7.88,-58.97,0.7,1687304945.0,1675709120.0,0.0,0.45,63.04,-21.88
2959,688439,振华风光,65.28,1.35,0.87,29159.0,190407525.0,3.52,66.45,64.18,64.5,64.41,0.67,2.56,28.22,2.71,13056000000.0,7436543670.0,0.05,0.2,22.41,-26.16
2960,002757,南兴股份,13.51,1.35,0.18,78482.0,105381716.95,1.88,13.55,13.3,13.3,13.33,0.76,2.78,12.07,1.64,3991609385.0,3810548473.0,0.07,0.15,26.62,-10.77
2961,000338,潍柴动力,13.51,1.35,0.18,878845.0,1183295727.22,2.48,13.61,13.28,13.32,13.33,0.83,1.77,9.99,1.4,117895782652.0,67133388874.0,0.07,0.0,6.88,4.0
2962,002216,三全食品,11.26,1.35,0.15,41827.0,46942374.2,1.89,11.29,11.08,11.12,11.11,0.67,0.66,14.86,2.34,9899612380.0,7096685139.0,-0.09,0.0,6.53,-12.71
2963,688225,亚信安全,16.52,1.35,0.22,16171.0,26766994.0,3.56,16.78,16.2,16.44,16.3,0.45,0.85,-17.2,3.4,6608165200.0,3156034523.0,-0.06,-0.06,59.0,-9.92
